Created On	Questioner Id	Quotes Id	Updated On	Pqid	Pqid Type
June	b313b73d-af28-4682-9162-e3ff39558009	c43a9dff-91ae-49a1-9bdb-71cb2c337bb0	Jun 19 2018  7:15PM		New
June	7888e64a-3435-41e2-9d6c-7c308f431a55	f773749f-ecfc-42a3-b4e0-2ece21af8238	Jun  5 2018  2:15PM		New
June	8b25090c-39f9-4530-b85c-02ccf573b046	32ac1804-7aa0-49b3-a441-b9464b7d9b18	Jun  8 2018  4:55AM		New
June	301008c4-26c5-4944-93f2-197067d0dab4	291e5c5e-78b9-4d4b-8b0b-843fd36ebaea	Jun  7 2018 10:21PM		New
June	4ae17052-5c2f-4832-8f85-8c598996720e	acb9c32e-168c-4da6-ba2d-03af4b459640	Jun 11 2018  9:40PM		New
June	32e537a4-be8c-4c7f-872d-00b076581059	503fa682-a0d0-456c-9a1b-f8a13a763e52	Jun 21 2018  3:35PM		New
June	63b63c95-c89f-4ece-9466-fdc7ae30f698	36cc28ee-ff95-4a85-8412-02caf99d8821	Jun 14 2018  6:15PM		New
June	ae5f6f03-e403-4d74-87da-6f55aa4d4a12	e82afb17-a097-4e0e-8997-c47215f7216b	Jun  2 2018  5:16PM		New
June	0737317e-eca4-4db7-a187-4e785ecda371	af82e04e-72e3-4319-8add-97fbd105e07a	Jun  6 2018  8:45PM		New
June	2d765532-0d95-4de6-8c89-a4551c66a4b2	8056c9dc-5ede-4a11-aa2b-34db0081bceb	Jun 12 2018 12:25AM		New
June	5212cc55-515d-46c5-b512-4ace1b4e1f17	ca91e641-6897-4aa3-a197-4dae34f46b96	Jun  9 2018  1:30AM		New
June	2248a63a-001c-48a0-9aa8-d07a0b4d6d54	ae1aca84-375a-46b3-ac40-69fb73e8cacb	Jun  6 2018  2:14PM		New
June	a950ecf0-e2da-4d04-a3f4-75e13c7eb2aa	f36cffd4-b826-4706-9c4e-61085620be49	Jun  6 2018  2:55PM		New
June	74266be7-64e8-4f57-bfa6-f9c287b8bf2d	69f7f879-16b4-4767-9d2b-31933ce762c8	Jun 12 2018  1:08PM		New
June	49d2e39a-f06f-4246-80fc-2a4676ffb422	1bc17cdc-0afd-491b-a959-26d17529d7c6	Jun 11 2018  4:33PM		New
June	3a599c9a-de9c-4519-951e-721eaedd94c3	9f6be9b5-73f8-4a8d-8072-bb8c76e45f79	Jun 28 2018  1:50PM		New
June	cedde9c7-5645-409a-a315-671261b9e55c	4af7977e-5405-4f25-8a0a-1d01a1a50968	Jun  9 2018  3:55AM		New
June	b083c443-7662-4526-8083-52880e712f57	17928aca-735b-41d1-99c9-51407e9332f8	Jun  6 2018 11:20PM		New
June	9f366656-d870-44eb-b20b-3c0893a104bb	04804c2f-ac8f-40c2-8526-7f6cefdb7948	Jun  3 2018  4:20PM		New
June	56287c57-b656-418d-80be-41bf7cc242a0	7d2901c4-1abf-4381-aec4-11d834f1bc1d	Jun  7 2018  8:25PM		New
June	da0a1389-c53c-45da-a682-844485e84c2c	616a4dc2-a458-46e6-aebb-15a695c58f6e	Jun 11 2018  4:30AM		New
June	5146aec2-b3b3-4deb-bbc3-a16573bedd97	cc969fd4-b29d-48a2-80b2-13fceea8dd72	Jun 23 2018  9:00PM		New
June	ca403a35-15d9-4269-a39b-55df9b995a5e	78447b29-90ae-4919-a734-23ad2696459b	Jun  4 2018  1:30AM		New
June	9ed9168a-6351-4a2b-abcb-a5245620f481	15d41b44-5223-44fa-93a0-7c5be8fcdfc9	Jun  6 2018  8:05PM		New
June	c88d4442-655b-41ee-9ba4-db66f893c7b5	8c6e969f-fbf2-499c-8b03-b75af870ae0f	Jun  6 2018  5:20PM		New
June	d47caaa9-7473-4b7f-812f-fb4581d7ed04	32f65722-123d-4147-addb-637a29400398	Jun  4 2018 10:15PM		New
June	967b55f3-6c82-45a7-8757-abfd590f298d	c910b5c1-972d-47da-a64d-1f242396941d	Jun  4 2018  7:10PM		New
June	46c3fdc2-54a6-4b70-8e91-12deb80a8f52	4583aa65-c2d8-4262-864a-38c99df6ee8d	Jun 30 2018  2:20PM		New
June	b8c19328-0add-4c16-ae3f-a33fe6538ef1	4d636910-3117-4131-9476-814776aa1ca3	Jun  3 2018  8:55PM		New
June	f1200790-5917-43d7-82ed-d109932c8f4f	ebf54f87-4712-44b2-bb4b-81bfb1b230e3	Jun  8 2018  6:36PM		New
June	3e7cfa4e-c8a3-4595-addf-d3bfaae26e44	bf4c2e34-42c4-430f-91a4-9519522dde3c	Jun  8 2018  5:35PM		New
June	4d8c10e3-fc19-4a06-bf57-f6e8ee71a263	01f2cee5-06fd-4203-ae3c-e65de25aed00	Jun 19 2018  8:50PM		New
June	e9c933c3-59b2-40fc-8eca-21623ceea400	1a7a10f6-fc2c-4e61-9a91-c3cc3a021028	Jun  8 2018  3:00AM		New
June	78ae3dc1-7e54-48eb-bb85-b6c9f669c724	6e348046-f49f-44ac-aaec-825dcef42aad	Jun  6 2018  2:45AM		New
June	f2f88f28-23b3-44f3-8379-e9e2dde56a15	928a3386-8075-4dc6-8f4d-3c8b5e2d5cc2	Jun  5 2018  9:05PM		New
June	2bc1a88f-66d1-47e9-aab3-c95f1886f5fd	409a6e81-8756-4b19-a752-57c75e84e0a7	Jun 26 2018  1:10AM		New
June	6b70d471-4aa9-4d65-85e4-999bf345d81b	cfd0c118-a94a-422d-bbf4-c2efa43bcd94	Jun  5 2018 11:30PM		New
June	47360b0d-8bba-4bc5-b4a0-9b5eab90da46	d0018e6d-c01a-4a8b-bf16-47a67ae14630	Jun 25 2018  9:58PM		New
June	7ee5cb9d-b9de-43ba-972d-eecfe645d9c2	ee059bb2-ba25-4c42-b4db-f2ee6ae44eed	Jun  1 2018  3:42PM		New
June	eef521c0-a3ab-46fa-b727-66d2789619de	89b4c503-19e5-4b9b-8dd2-a1348a5b63f6	Jun  9 2018 12:10PM		New
June	611bae90-1c9c-47ec-9d85-4b67e7317435	5baddd74-b6ff-4845-b1d8-20ff022585bb	Jun  3 2018  7:15PM		New
June	6cb648e0-904f-4395-a8b3-a4926c22c9df	2b466bcf-c77d-4a8c-827e-6dfabab66242	Jun 21 2018  1:06AM		New
June	10dc0b12-3756-47f3-944e-51698e383d13	c40d8201-ee98-412f-850c-6da7ed08dbf0	Jun  6 2018 10:00PM		New
June	ca6b4b99-a778-4526-93ed-5dd04a5d9b5b	ad3112df-6173-4675-b3da-d91ea61ad4ce	Jun 22 2018 12:00AM		New
June	48feff93-9e43-433f-bc39-b97088caca38	f60cf620-6ba6-4c1a-84e4-b9a1e42b5431	Jun 27 2018  4:55PM		New
June	047fefc6-9fe5-41e8-a5b2-b606bf6fd91d	7505ca55-4323-4e58-abf7-f777a82d7851	Jun  4 2018 11:05PM		New
June	043fa509-724d-459f-9316-529aa0ee8625	344c44d8-3c8b-4ed1-a90a-4a29ebaf4990	Jun  4 2018  2:40PM		New
June	9224f608-9cee-44c0-b19f-b78eec3d94ff	3bf6cb8f-623a-4983-b732-3bd438e84ae6	Jun  7 2018  1:55AM		New
June	e11d610b-26a3-4bd0-8fb1-d3a01ad3fc9e	293567ef-bf9b-4ff5-b681-4543c0038984	Jun 12 2018  5:25PM		New
June	9b3a4a6d-928e-484c-aa86-bc66491274cc	6c010378-2636-4bd7-b6af-7147aa3c60a8	Jun 15 2018  1:30AM		New
June	02a272ba-86d8-4e5b-9234-8991d22d5782	b73656db-142d-4387-a90a-8c1b857ddec8	Jun  7 2018 12:42PM		New
June	3ab54188-a466-484e-9c21-489ea7666760	eedd4728-dd66-4e79-aeeb-eb3da1259eb7	Aug 20 2018  2:33PM		New
June	d4534c94-0fde-43f5-8b87-35efaf92fe8d	fffad8de-a54e-4573-9f37-8fcec6988577	Jun 11 2018  4:25PM		New
June	08a77b82-bfe3-4255-a605-96ac09191b89	1aaa11a5-29d7-4843-8633-430f27777010	Jun  8 2018 12:49AM		New
June	8f208786-0439-4e8a-8bd1-3de8f91c25ea	701d119d-1864-4e06-acce-a405f5a27a82	Jun  3 2018  3:00PM		New
June	ffe30367-1079-4d8a-9405-a54d682a3569	f9f93e71-6d76-4924-9322-b7c109d04c98	Jun  2 2018  5:00AM		New
June	b4fbd1c6-0f4a-4f54-a5da-a6e81fa06d57	b5834f6b-bd3f-439f-ac40-c1892e06fa28	Jun  3 2018  6:40PM		New
June	0ce11326-961f-4b04-a073-a854196073ee	ee1e9f86-1940-41ca-a050-fb45899c179c	Jun  9 2018  8:05AM		New
June	1a7b3a72-1bad-4123-80ef-442ccdcd8cb2	e9822079-44b1-41ef-9a42-74f99bd601ae	Jun 10 2018  9:10PM		New
June	b7178d44-b8c9-45c2-82ff-7a1099a214c6	7684c09f-25f3-4685-95f7-7b8dd6b7e84f	Jun  3 2018  5:55PM		New
June	ce1489ee-f13e-4ce5-8648-3f2855c13e64	4412840f-d381-4152-a09b-f9deeff5ee79	Jun 26 2018 11:15AM		New
June	6f41384b-4ff5-4431-b518-d5473e1e60f9	5e4b0cfc-7c0d-486c-b528-d1f2e1ccd131	Jun 12 2018  1:15AM		New
June	aac41bb8-473a-4da8-a28e-e06956986f7b	7b6f9453-1246-491c-a206-ac3e3baa0218	Jun  6 2018  1:19AM		New
June	aac41bb8-473a-4da8-a28e-e06956986f7b	2efc0589-4230-4444-828d-2e1f396c0969	Jun  6 2018  1:40AM		New
June	d3e16ba2-b73b-421b-b335-125d0afa57d2	ffefcfac-9264-444c-af5f-b0fad9259b43	Jun  7 2018 11:02PM		New
June	c44b308b-9503-4444-a2d0-b7ad1a93bc67	af994613-5e70-437a-8c48-0d18d5c2957c	Jun  8 2018  8:45AM		New
June	ebcded40-c213-4be6-9c41-ec66d4aee859	1c4de0b7-a7b6-4d2e-84c4-4317cf20a831	Jun 27 2018 11:55PM		New
June	e8009e86-eb97-4466-921f-fbd2a9159c4f	fb015c4b-718f-4298-a410-7639abaef6a0	Jul 13 2018  7:17PM		New
June	4b470b1f-7c93-452e-b561-55187090e04b	a87669ba-c225-460f-bc8d-be709e7df9b1	Jun  7 2018 12:23PM		New
June	bc6b0fbf-04e0-4b57-9909-a8dbb86f8719	2e55f46a-6050-4e12-9c59-d3613c19f990	Jun 21 2018  7:55PM		New
June	769a73e0-4ff1-4040-bd0a-36b137d55dba	97ce3c26-60f0-4b17-bb45-dbd8166b3c8d	Jun  4 2018  1:05AM		New
June	7639fb73-0ad2-445a-9c87-6a791cad7808	9f0920f3-f5b7-4c58-8c3e-9366e52150cc	Jun  1 2018  3:40AM		New
June	f55dfc25-c3ca-4218-9e9a-4f918d5a5616	139a763d-c1ad-4b8e-b949-05166d827ab0	Jun  5 2018 11:40PM		New
June	1dd1b29d-74b8-45fa-b5ea-f5e9314c3f8a	6c46694b-a8db-4fd6-bc25-ef0e743b2ac5	Jun 12 2018  3:45AM		New
June	c16ca047-6304-4bad-a657-f1827e119baa	5aa2827e-56ef-4083-8fe8-b40dc748f0cd	Jun 23 2018 12:47AM		New
June	55f35292-6115-4ed8-9b52-f180ecda957a	da9185c7-26b7-42eb-af1c-62e2fc48912a	Jun  9 2018  8:04PM		New
June	212061aa-c13a-42f8-92ed-504820ffa157	4234f53d-7310-4b95-9e48-288a0604c3cc	Jun  3 2018  8:36PM		New
June	26a78adc-bf34-4171-8681-a88716fd7f57	1faef000-6fe3-45fd-a43e-bc6f4fcb367c	Jun  8 2018  4:05AM		New
June	e20b74ee-ce59-49e9-b962-02a19fcc14bf	bea2c043-19fc-40b7-9483-d30904d04373	Jun  6 2018  6:56PM		New
June	e6585cfa-c57e-400e-8c31-1cee5fa8e303	5b8e4280-0463-41b3-afc7-b237175e6431	Jun 25 2018  4:45PM		New
June	ba7729ad-be34-4d60-b3c3-f7b5e71a9478	89e7437d-c354-49eb-b977-3178ebd2f103	Jun  9 2018  2:10AM		New
June	9ef5745a-6825-4b3e-bd20-7125cea44727	e7877214-1084-4c4f-ae18-39f47bdde76d	Jun 27 2018 10:10PM		New
June	45599433-18bb-4c20-8b5a-c85026b612ec	9f129f6b-187b-4950-b5df-047e41421209	Jun  7 2018  1:55PM		New
June	082f6345-5ea2-4935-a258-6f598af6a5e0	07c5e886-7356-4855-83ef-963bd7f82239	Jun  7 2018  4:40AM		New
June	bb09834e-3297-491a-9670-b83c5207f953	ed291355-cff2-40d6-b6fa-f03a2b96363d	Jun  1 2018  4:36PM		New
June	ec105b8c-8b29-4024-8f14-73cbded93a50	f3ca7dfe-3d20-4229-bd16-c7a0b879554b	Jun 15 2018 12:18AM		New
June	db656b3f-7b18-4785-99ec-757a49c3f5e7	ae727e5e-da74-45ec-8b76-203f64889371	Jun  3 2018  8:00AM		New
June	8001f1b4-4174-4105-9c60-0d94a69034b6	f633297c-e48c-482d-a2b4-4cb0544522fc	Jun 20 2018 11:03PM		New
June	d7271f0c-a9dd-4d0f-826a-6724201a5674	9508e33a-41c7-470f-a36a-fc1d89993155	Jun  6 2018  7:00PM		New
June	f3e32d5e-f33d-40a7-b110-160e3cff744e	b757ac15-1b7e-4838-ac29-f0c96ec19de4	Jun  5 2018  5:45AM		New
June	068675d3-5d3c-4bbb-a75e-482d1f3b9197	ce5e010a-d981-4624-b04d-047c97264370	Jun 19 2018  8:25PM		New
June	50590e9c-179c-4f90-bdbd-4f987bb8a818	35ace424-15f7-48ea-afbf-c9f60aa52a2b	Jun 26 2018  2:25PM		New
June	572b503f-0869-4f09-bbc3-7872020d9f3e	7ab99fe7-c152-4c1f-9ad3-71e50484d453	Jun 13 2018  9:25PM		New
June	62ad767a-ce07-4d06-9655-294ef42f2aa7	c0535f32-db84-4e7e-93d4-f5e5c4fa9bab	Jun  1 2018  3:55PM		New
June	3564c256-79c9-4fe9-b452-7206172ca575	5e14bb09-5db0-4d59-a8aa-55e71c2c3f39	Jun  4 2018  1:45AM		New
June	437162b3-9236-461f-8601-9126236e3f82	7c1a8905-8efb-4094-ae4e-f5db6ef98316	Jul  9 2018  6:09PM		New
June	50b273c3-a88b-4b73-a54c-539cb6077ec6	569f4007-1f38-44ba-b14a-d6f063b5f8bf	Jun  8 2018  5:25PM		New
June	2ad94f33-175c-4b11-9092-340247c9a365	26efb10d-00fe-4078-b091-517fb10bec73	Jun  4 2018  3:14PM		New
June	c8ab929c-76c8-4551-ade1-6897b0a5a210	b917a13d-893d-41c7-97e4-1372cdb39d8b	Jun  8 2018  6:10PM		New
June	b3e7c355-2906-4e7c-b5a2-467fb41e33f9	f8a85a57-76fc-4bbf-b9b1-fec95b5c395c	Jun 12 2018  3:15PM		New
June	e3b21b63-7891-4e7c-b148-90b0a7318601	269f5a04-f2a6-404c-9d15-935c788a20ea	Jun  5 2018  7:35PM		New
June	93e420be-cd7b-4af1-99d6-aa043c516e97	a4d77362-45c9-4d3c-b7d9-33723a6d03a5	Jun 22 2018  6:50PM		New
June	12a02145-1277-48eb-8bc0-15ab54d27165	117bda00-82f3-4823-97e9-0d04b944b891	Jun  6 2018  4:00AM		New
June	b71b3cd8-4a9b-46b0-95b0-b942fbbc61ba	714d6e8a-c4e1-4158-abfa-6c92dbf8779a	Jun 11 2018 10:30PM		New
June	5b54927b-4844-4848-9905-7f71da859178	336a89f8-8958-42b4-9ca0-e66611354060	Jun  3 2018  4:20PM		New
June	d1e2aa77-bbe6-463c-bf26-2a707522e199	32c9975e-d12a-4db2-9cbe-5c76c563f850	Jun 10 2018  5:25PM		New
June	2a094f48-4893-4556-963d-577b5e203d92	a173d7f9-adf3-402a-b08f-452ae2a13d9f	Jun 19 2018  7:32PM		New
March	a09c2f32-097a-47c0-880d-e8a7bb80ad05	0a94bacb-77ed-4618-a3c7-78f8a23cc881	Mar  7 2018 12:54AM		New
March	0d9a2f57-bf2a-4dea-9153-f22cd4569f12	969d9780-13cf-4a0d-ad04-2feda7de0d2a	Mar 14 2018  7:24AM		New
March	2481a0fc-958c-4acf-8d26-910c7a999383	c5d6f1dc-3a9e-4b07-93d9-12bb2f94287c	Mar 13 2018  2:24AM		New
March	c9b82e3b-d83b-420b-80f1-d754d5a98238	ba8dd02f-3239-427b-b910-20997875a5a0	Mar  4 2018  9:24PM		New
March	83c46ee9-9e60-4787-93d4-e9646c6bc462	9074eeae-f3a3-472d-8a40-05de5dc45496	Mar  7 2018 12:24AM		New
March	de0f6d3f-3968-4771-83ee-7be844c05f97	ea0a3fef-aaec-4950-81b9-ff54f460346d	Mar 27 2018  6:00PM		New
March	4ac88ae6-ee1a-420c-b287-bf2338a4001d	dc5246f6-834c-4cda-b3fe-4fdf6c179d18	Mar 11 2018  9:21PM		New
March	c403e3d3-c49a-483a-a1d5-ec26b5f6368c	bb160ceb-4185-4244-8219-16e2b54ec213	Mar 24 2018  4:50PM		New
March	e163d3a3-e638-44f0-9002-f968040b9518	8c5230e7-fb9b-4c47-b195-9b861d1b6e00	Mar 27 2018  6:50PM		New
March	b62369c4-2d39-4157-8bcf-3b6ceadc4993	4faaa590-d3fb-43f4-ab87-a9d613e1edce	Mar  1 2018  8:24AM		New
March	e8c9bf9f-1dbd-4773-bf91-c901dc70862f	6135d9ce-befb-4af9-bdf4-273852d50364	Mar 13 2018  5:20PM		New
March	e0833bd0-426f-4551-9813-57de756be062	12998c02-f6b0-4e5d-8ecc-b2e2fa09bf42	Mar  7 2018  2:54AM		New
March	d6bd233f-c7f6-4de5-8f86-a03fc62f23ae	f71f02ac-a285-46f2-af83-c5bafd43a771	Mar 23 2018  7:11AM		New
March	acc43265-4ac1-411d-b90d-08232353d22b	a1d7a470-5216-469e-8eb4-ea5e3758a079	Mar 22 2018  6:10PM		New
March	68d9cf23-7304-4b85-9728-76ee2e59ab56	cabcbb87-391f-42c6-8225-82f06ac26a84	Mar 11 2018 12:35AM		New
March	bf142086-be96-4be7-add2-76ede0094891	a8a44b4d-9103-4ed7-b19f-68cc8ba6db59	Mar 28 2018  3:40PM		New
March	14fa0fce-e5b2-47a7-83ff-b69c6a465177	48333f20-cffe-43d8-b2fc-084c7c13599d	Mar 28 2018  3:50PM		New
March	5d72e9a8-86f9-4944-8a6c-693d1b83ef5a	7c35b4d8-9a44-4eba-ac8c-2752b3cd7fb0	Mar 22 2018  2:50PM		New
March	eaf570f9-6915-4d05-b3cf-318116b88732	1a57d41c-576f-4478-822e-a34596cfb536	Mar  5 2018  8:24PM		New
March	a32790b8-6cfa-4219-a932-dc8fff4c30bd	30214a28-3bd1-4e1e-a7fa-de9d56f50b97	Mar  6 2018 11:24PM		New
March	75908b5c-d4df-4b8a-a553-48cfbd384573	b3eb0992-6a50-4cf6-81e7-56d7dfc42434	Mar 12 2018  7:42PM		New
March	45d0df69-7dcd-435c-bd9e-d08e47acf8e2	e32ec2b3-dae5-42da-9b19-cbf9cd52d928	Mar 13 2018  6:24AM		New
March	8b77ecae-def8-478a-b596-3f9bfcc5cb3d	b10ef739-27fc-4c81-b22a-34e75a494766	Mar  5 2018  3:54PM		New
March	a726895b-b77b-4537-8dbd-ab3364ed6e05	3f4b30e2-7f42-4f29-b996-fe6690dfb6b5	Mar  9 2018  3:54AM		New
March	09c75645-55f8-4f75-b3aa-6056278e6606	14201a54-350a-41db-a494-c9dec0f2671a	Mar 29 2018  4:20PM		New
March	5dbd47b5-035a-4b49-867f-0d590d5b65ff	e78558b4-4756-4d1d-a62a-95dd35cfd20e	Mar  1 2018  9:38PM		New
March	445f8c97-0dfe-4a91-8065-1d9b0fc04a01	51147af0-5d46-441d-a287-c06747aac100	Mar 24 2018  7:20PM		New
March	ec156777-f670-488f-b97e-fc210e448546	b077683c-9372-481b-b0c6-fde78d7b2ed7	Mar 25 2018  5:50PM		New
March	8b855fa5-4d8a-4298-ba2a-c1ceaae1923f	4ec08acf-2580-4517-8b7b-6c620ddcdd00	Mar  2 2018  4:24AM		New
March	676ac5dc-0ad2-4013-8210-ab42b46eb45f	6c4f7e8d-a87b-4ac4-885f-6d7bc52c0197	Mar  2 2018  5:54PM		New
March	db9855e1-8d7f-486c-8a74-661f0e2d5ee2	f25322c5-24f1-4bd4-b266-9946f871e564	Mar 17 2018 12:24AM		New
March	db9855e1-8d7f-486c-8a74-661f0e2d5ee2	f9742f33-7382-4697-b06c-d75bc0edbf10	Mar 17 2018 12:25AM		New
March	db9855e1-8d7f-486c-8a74-661f0e2d5ee2	e63d80e8-bd25-482b-a996-69d2d6137c4b	Mar 17 2018 12:54AM		New
March	6eec9c81-5318-4cd1-bdf3-1e86847142d6	f8517c0f-ab49-4f3f-a3c6-bc6011a60222	Mar 30 2018  3:40PM		New
March	4bbbd03a-1a42-43b2-80d7-c6cd4751a7cf	e7ae0f01-ed57-4dd0-8715-24ab181ba8c7	Mar 18 2018 10:54AM		New
March	0f12f4c7-9491-49e3-b304-81970eafd0bc	8384ea97-07d0-4114-bedb-26aebd41788b	Mar 18 2018  5:54PM		New
March	f8a93e4c-69f7-425e-89fd-29457bc5ad95	a81a4446-ff88-47fe-9fc9-75d2c9188090	Mar  9 2018  2:24PM		New
March	768e24bc-845a-4d28-b311-f55294c74eb8	411594e5-2f82-4ed8-9c07-2e2585fda13c	Mar  7 2018 10:24PM		New
March	31663f7e-eb07-4923-aed4-8d830c4a3415	332650a5-adea-49d5-810c-fa119f3fd048	Mar 28 2018  7:10PM		New
March	faac1177-868d-47ee-a78e-31b0d43ee0ae	0734d9e3-a03f-43e0-8022-6a840a7b43a8	Mar 24 2018  3:30PM		New
March	3b42ea46-e2e5-477f-87a4-398df7ecdcdc	b7eee8b6-71e3-436d-a4a1-2ab071608ead	Mar 29 2018 10:33PM		New
March	616e70f1-bee9-404c-8c7e-940a7a97ee72	e5a65c86-7f06-4d04-9d23-b9583ab93b3c	Mar  2 2018  7:20PM		New
March	8216cf65-7ddc-4924-a07e-88658beae5ae	8bd4f9e1-010a-47dd-a6d1-6b84f2f69c11	Mar 16 2018  2:54AM		New
March	1d05bbf6-baac-4f56-9f86-01ddaed28672	a69f4448-b845-4765-8b01-72594a363b5f	Mar 23 2018  4:50PM		New
March	4f2f9510-0e2f-4d4b-b60f-565ed9e70dd3	2a79c645-b3de-462d-9251-94f2bbde07d9	Mar  2 2018  5:54PM		New
March	3a286eb7-cb77-4adc-b5ca-cedde5cb6419	8e5ce725-2dc1-4e76-9e79-9956ae9922b5	Mar 16 2018  5:24PM		New
March	5cf603c5-8645-4c5b-8f42-3300f73546bf	008011b2-dff1-43ab-9000-74fdca7f1bea	Mar  2 2018  5:24PM		New
March	1ffbb557-535d-4846-b3c8-26aeb4698dd7	139754d6-27f2-4cbf-b110-16a0e20d9de7	Mar 15 2018  6:24AM		New
March	dced10e6-1ab9-47bd-8143-5b03cdfd23a3	c4edcacb-c2fe-409f-9049-308707ce3e96	Mar 20 2018  6:10PM		New
March	bc80297f-e3a6-480f-bc37-7365af0c30be	8c13786f-ef19-4c59-bcc3-586b73c8e20b	Mar  7 2018  5:24AM		New
March	db80dad1-b3d2-46c5-b80f-91aa30c1897a	ca2163ec-e901-48ac-9093-d6eee10c5bfc	Mar 22 2018 11:00PM		New
March	61367fde-7d01-4896-bc0b-c83827e5f4f8	f15b58e3-ab7d-4a83-a96a-37c037ac031b	Mar  3 2018  5:24AM		New
March	f01a01a4-e622-433e-95a3-400fffe60e06	38937352-b6e0-4109-b222-f6da86505b61	Mar  3 2018  5:24AM		New
March	8c0a26a1-8dbc-460f-a52f-021980b4146f	e9622617-c4e7-4b97-a336-4d2d2f650913	Mar  6 2018  5:45PM		New
March	8c69dce9-8328-4680-bc6e-bec191632d94	8337196a-979d-4bd1-97d2-f6273429b585	Mar  2 2018  3:24AM		New
March	7ea986d9-6ea1-4c96-904f-723f27eeef2c	83b5d836-b2d6-4ed6-9bd5-508c55c1484d	Mar 26 2018  5:50PM		New
March	0abbb207-5e63-4bb6-b3ab-f91a13d08a21	7000d646-cc7d-4c78-a460-d5e0ec26b0aa	Mar 21 2018  5:40PM		New
March	b0c51435-901d-4bb6-9295-7aaa80ac221c	2c767732-8f51-4e98-85d0-dc2782335150	Mar  8 2018  1:50PM		New
March	18a268c3-3672-4fcf-bca0-4ee71c8e7acf	660b137f-29c4-4676-b3ec-1c8133fcdde1	Mar 19 2018  1:02PM		New
March	3767927a-e187-477a-b1ce-e6b042b87c04	cccea159-acf7-467c-b1f7-298fb042225d	Mar 19 2018 10:10PM		New
March	b5c7767f-00a4-46e0-b305-6ac151590ebf	9c4dd0ad-e280-491b-b5a3-f6a42e608c60	Mar 21 2018  7:00AM		New
March	a0b1701b-79d7-40b9-994f-5c77321f2947	e42c3fdf-9600-4c13-b8f6-9862b45e1a1c	Mar 21 2018  7:04AM		New
March	221e9a0d-51e4-43ad-9572-bbab84f7f407	3d9afbab-774d-4460-96fd-8ea224e5749c	Mar 21 2018  7:15AM		New
March	bc0b354b-ae28-4760-a738-279816a8b46e	b45374c6-9abc-4a41-aaa0-a08c4f5e50a2	Mar 21 2018  7:19AM		New
March	d699438e-e6ae-48ec-b18f-2ef6e5520107	bef73cac-3e34-462a-94e4-d3f179ab4104	Mar 21 2018  7:30AM		New
March	81a8b346-63a5-4cd7-9235-cfd83a03b89b	3253110c-38cc-4d27-924c-b67405c2adf9	Mar 21 2018  7:40AM		New
March	907ec64f-6b1a-4a17-8ab8-dbd74b4c2be5	5d5d57ba-48b3-47a0-ae89-4382850c3e83	Mar 21 2018  7:40AM		New
March	948b8c11-533a-486c-b299-ea1f2af8fdb0	d302a951-426e-4960-8f0c-6cd78257cbbc	Mar 21 2018  9:20AM		New
March	e3994940-7d9b-4493-8d28-d168880111ba	aed8811c-a820-40ec-812c-9900c743bab7	Mar 22 2018 10:50AM		New
March	42740f39-f6b1-4c6f-9aed-3eea3e9b6171	4341071f-614a-45a0-8615-ceba034a7f09	Mar 22 2018 12:00AM		New
March	a15ad0b7-381c-4d9c-97f7-70078a28fae2	3be50352-512a-49e4-9c8a-fdc3426f6a62	Mar 23 2018  8:16PM		New
March	40d354fc-4325-49ba-9854-f577a4fa3280	52ca3504-16dc-4174-9f05-37e29449b2c6	Mar 24 2018  2:20AM		New
March	2104ae3e-e9d1-4544-8f99-04a8900c733b	61f710d3-a9bf-47ca-b667-1a5303c438b1	Mar 30 2018  6:35PM		New
March	11b89cbf-eddf-4fd6-940d-ca5256d61d85	d4e48472-1f70-47ac-be08-add15a57ce0a	Mar 21 2018  7:06AM		New
March	1e93ef87-9d01-4f6e-b5bc-7538b43740dc	b987bfdf-5c29-42c8-8805-127490953c15	Mar 21 2018  7:08AM		New
March	971022d0-9d16-4f9c-bead-26ca5c9e5ce3	c255c72e-f9f5-4289-add1-fd9b8ec9a11e	Mar 14 2018 10:24PM		New
March	0adb53e0-7b20-40b1-a75e-9bcdcfa45ec1	d698af9c-5844-41e0-88be-061daf289e5c	Mar 31 2018  4:18PM		New
March	ba5a03a8-191a-44cf-bd35-48f7fa2b5ffd	1284d375-33db-4d73-8f3e-c89d164723ad	Mar 30 2018  1:08AM		New
March	1f01cc04-f168-43c7-94d0-ff08871784fc	a0a9961b-752d-4499-a799-f9599d296a84	Mar 23 2018 10:20PM		New
March	262b6f71-cb24-4f45-ba7d-11bff111c40b	99017942-5307-4ceb-b335-d3281372cc63	Mar  4 2018  2:20AM		New
March	84474ccb-e4b4-4b6b-8a2f-9dac6b9542cf	6a5c217f-ad3b-44df-b730-eb59b3b1f6ca	Mar  8 2018  9:54PM		New
March	c7ff6589-f730-44e8-9342-3dca41ae40bf	167064e0-51e9-48c0-95b7-78a096cbda84	Mar 23 2018  2:40PM		New
March	689da985-6ea6-4214-afea-00538a49ad83	351a7212-1a5a-4c4f-9e7a-371a42f935cf	Mar 21 2018  6:32AM		New
March	4cac72f9-fcf0-4d06-8249-616873a4207b	df889e83-628a-44d5-8132-678bf0ac49d4	Mar 31 2018 11:46PM		New
